,Unnamed: 0,ward code,total_room,Entire home/apt,Hotel room,Private room,Shared room,avg_price,avg_minimum_nights,avg_reviews_per_month,avg_availability_365,avg_star_rate,ward name,nonwork_rate,middle_high_class_pro,advanced_education_rate,public_transport_station_coverage,average_commute_distance,All Usual residents,unhealthy_rate,disabled_pro,average_crime,young_people,children_teenager,old_people,middle_aged,household_deprivation_rate,mean_rent_price
555,555,E05013973,11,10.0,0.0,1.0,0.0,238.0,3.1818181818181817,0.4316666666666666,248.63636363636363,4.752,Harold Wood,0.07,0.53,0.05,0.3,6.06,13946.0,0.04,0.14,84.46,0.1,0.18,0.17,0.55,0.48,1328.61
556,556,E05013974,17,6.0,0.0,11.0,0.0,130.11764705882354,3.764705882352941,0.7285714285714285,219.4705882352941,4.722,Havering-atte-Bower,0.09,0.41,0.07,0.25,5.96,16293.0,0.05,0.16,85.83,0.12,0.2,0.17,0.51,0.56,1170.99
557,557,E05013975,17,11.0,0.0,6.0,0.0,131.11764705882354,5.411764705882353,1.2200000000000002,200.94117647058823,4.779,Heaton,0.11,0.35,0.08,0.3,6.66,17607.0,0.06,0.18,168.12,0.12,0.23,0.12,0.53,0.65,974.24
558,558,E05013976,15,3.0,0.0,12.0,0.0,68.66666666666667,3.6,1.064545454545455,260.26666666666665,4.857777777777778,Hylands & Harrow Lodge,0.07,0.51,0.06,0.25,5.45,14193.0,0.04,0.14,75.17,0.11,0.17,0.19,0.53,0.5,1119.34
559,559,E05013977,16,9.0,0.0,7.0,0.0,104.75,2.5,0.935,210.0625,4.588,Marshalls & Rise Park,0.07,0.52,0.06,0.23,5.4,13067.0,0.04,0.13,63.29,0.11,0.16,0.23,0.5,0.49,1226.61
560,560,E05013978,24,7.0,0.0,17.0,0.0,75.25,3.5416666666666665,1.663125,98.45833333333331,4.8707142857142856,Mawneys,0.08,0.43,0.06,0.26,5.81,14524.0,0.04,0.15,66.88,0.11,0.19,0.18,0.52,0.55,1129.7
561,561,E05013979,14,5.0,0.0,9.0,0.0,113.07142857142856,3.642857142857143,1.526,267.85714285714283,4.80375,Rainham & Wennington,0.09,0.41,0.06,0.27,6.43,13568.0,0.04,0.15,85.04,0.11,0.19,0.17,0.53,0.57,963.87
562,562,E05013980,50,32.0,0.0,18.0,0.0,92.7,2.12,0.8735897435897436,253.06,4.5428125,Rush Green & Crowlands,0.1,0.45,0.08,0.34,5.62,15821.0,0.04,0.13,97.17,0.11,0.22,0.11,0.56,0.52,1134.69
563,563,E05013981,29,21.0,0.0,8.0,0.0,122.79310344827586,2.827586206896552,0.7227272727272728,240.06896551724137,4.689333333333334,St Alban's,0.1,0.45,0.07,0.37,5.8,8238.0,0.04,0.13,73.29,0.1,0.21,0.1,0.59,0.51,1166.86
564,564,E05013982,10,6.0,0.0,4.0,0.0,128.4,1.4,0.995,135.7,4.76,St Andrew's,0.07,0.52,0.04,0.31,5.58,14259.0,0.04,0.15,81.46,0.1,0.16,0.22,0.52,0.53,1219.42
565,565,E05013983,38,24.0,0.0,14.0,0.0,120.55263157894736,2.921052631578948,0.7876470588235295,228.55263157894737,4.6925,St Edward's,0.09,0.5,0.06,0.39,5.59,10670.0,0.04,0.15,257.71,0.09,0.19,0.15,0.57,0.5,1228.92
566,566,E05013984,13,7.0,0.0,5.0,1.0,129.69230769230768,4.230769230769231,1.24,200.0,4.761666666666667,South Hornchurch,0.09,0.41,0.07,0.29,6.11,10527.0,0.04,0.14,57.25,0.13,0.19,0.16,0.52,0.56,1172.03
567,567,E05013985,21,12.0,0.0,9.0,0.0,105.0,2.1904761904761907,0.634,149.23809523809524,4.57,Squirrels Heath,0.07,0.55,0.05,0.3,5.61,15693.0,0.04,0.13,73.67,0.09,0.18,0.18,0.55,0.46,1242.78
568,568,E05013986,15,7.0,0.0,8.0,0.0,130.73333333333332,2.066666666666667,0.697,205.0,4.894,Upminster,0.05,0.61,0.05,0.24,5.03,13352.0,0.04,0.14,65.38,0.1,0.16,0.25,0.49,0.43,1328.61
569,569,E05013987,49,25.0,0.0,24.0,0.0,102.55102040816328,3.0,1.3239473684210528,161.48979591836735,4.742333333333334,Beckenham Town & Copers Cope,0.06,0.65,0.04,0.41,3.64,16050.0,0.03,0.13,87.17,0.07,0.15,0.17,0.61,0.41,1363.47
570,570,E05013988,31,21.0,0.0,10.0,0.0,132.96774193548387,3.5161290322580645,0.4466666666666667,134.4516129032258,4.828125,Bickley & Sundridge,0.06,0.64,0.06,0.29,4.0,17805.0,0.03,0.13,59.88,0.09,0.18,0.2,0.53,0.4,1371.13
571,571,E05013989,9,3.0,0.0,6.0,0.0,111.77777777777776,5.666666666666667,0.5971428571428571,218.0,4.84,Biggin Hill,0.05,0.53,0.05,0.12,6.22,10931.0,0.04,0.14,49.17,0.11,0.17,0.23,0.49,0.48,1217.22
572,572,E05013990,22,19.0,0.0,3.0,0.0,122.5909090909091,6.363636363636363,1.153125,177.95454545454547,4.846666666666667,Bromley Common & Holwood,0.07,0.55,0.06,0.27,4.36,18943.0,0.04,0.14,100.71,0.1,0.2,0.16,0.54,0.46,1259.26
573,573,E05013991,63,36.0,0.0,27.0,0.0,103.85714285714286,2.9047619047619047,0.8652,167.53968253968253,4.842631578947369,Bromley Town,0.06,0.61,0.06,0.39,3.93,15816.0,0.03,0.12,288.88,0.09,0.18,0.14,0.59,0.41,1294.58
574,574,E05013992,17,10.0,0.0,7.0,0.0,75.52941176470588,2.176470588235294,0.8674999999999999,213.41176470588235,4.582307692307692,Chelsfield,0.06,0.62,0.05,0.25,4.93,11518.0,0.03,0.13,28.12,0.1,0.19,0.2,0.51,0.43,1200.16
575,575,E05013993,19,13.0,0.0,6.0,0.0,142.26315789473685,2.5789473684210527,1.07,196.05263157894737,4.91,Chislehurst,0.06,0.63,0.06,0.27,4.08,15546.0,0.04,0.13,65.88,0.09,0.18,0.21,0.52,0.4,1380.71
576,576,E05013994,51,23.0,0.0,28.0,0.0,86.98039215686275,3.0588235294117645,0.904102564102564,142.64705882352942,4.838518518518518,Clock House,0.06,0.62,0.05,0.37,3.51,17129.0,0.03,0.12,71.38,0.08,0.19,0.13,0.6,0.42,1284.24
577,577,E05013995,104,60.0,0.0,43.0,1.0,108.67307692307692,4.538461538461538,0.8822471910112359,120.75,4.731428571428571,Crystal Palace & Anerley,0.09,0.54,0.07,0.51,3.89,12079.0,0.05,0.16,87.12,0.09,0.17,0.09,0.65,0.5,1351.99
578,578,E05013996,19,15.0,0.0,4.0,0.0,134.94736842105263,2.3684210526315788,1.006,248.68421052631575,4.89,Darwin,0.06,0.54,0.05,0.14,5.25,5510.0,0.04,0.15,21.46,0.1,0.15,0.25,0.5,0.47,1246.23
579,579,E05013997,8,4.0,0.0,4.0,0.0,102.25,3.25,1.0285714285714285,76.375,4.8325,Farnborough & Crofton,0.06,0.61,0.06,0.23,4.39,17780.0,0.03,0.14,67.62,0.1,0.18,0.22,0.5,0.45,1277.36
580,580,E05013998,18,12.0,0.0,6.0,0.0,117.94444444444444,2.2777777777777777,0.7633333333333333,177.05555555555554,4.866363636363636,Hayes & Coney Hall,0.05,0.59,0.06,0.22,3.88,15757.0,0.03,0.12,51.12,0.11,0.18,0.21,0.5,0.41,1245.15
581,581,E05013999,24,13.0,0.0,10.0,1.0,119.625,2.125,1.42375,146.08333333333334,4.824285714285715,Kelsey & Eden Park,0.06,0.6,0.06,0.26,3.45,15459.0,0.03,0.13,107.75,0.1,0.18,0.19,0.53,0.43,1351.99
582,582,E05014000,26,10.0,0.0,16.0,0.0,113.15384615384616,2.5,0.9488888888888888,161.3846153846154,4.812307692307693,Mottingham,0.09,0.47,0.06,0.35,4.66,11502.0,0.05,0.16,71.38,0.11,0.21,0.14,0.54,0.54,1203.95
583,583,E05014001,14,4.0,0.0,10.0,0.0,94.57142857142856,2.142857142857143,0.84625,231.92857142857144,4.807142857142857,Orpington,0.07,0.55,0.06,0.28,5.27,12264.0,0.04,0.15,96.79,0.1,0.18,0.2,0.52,0.49,1264.33
584,584,E05014002,112,64.0,0.0,46.0,2.0,94.45535714285714,3.9642857142857135,0.9923595505617976,123.67857142857144,4.675384615384616,Penge & Cator,0.08,0.55,0.07,0.48,4.03,19092.0,0.04,0.15,153.17,0.1,0.18,0.11,0.61,0.5,1306.67
585,585,E05014003,14,6.0,0.0,8.0,0.0,100.71428571428572,2.5,1.375,181.07142857142856,4.8742857142857146,Petts Wood & Knoll,0.05,0.66,0.05,0.3,3.88,16872.0,0.03,0.12,52.71,0.09,0.19,0.22,0.5,0.4,1270.12
586,586,E05014004,34,9.0,0.0,24.0,1.0,89.88235294117646,2.3823529411764706,0.8185185185185185,223.3823529411765,4.656666666666667,Plaistow,0.07,0.55,0.06,0.32,4.17,12828.0,0.04,0.14,70.04,0.1,0.19,0.16,0.55,0.47,1270.12
587,587,E05014005,34,20.0,0.0,14.0,0.0,103.97058823529412,3.176470588235294,0.775,164.64705882352942,4.822631578947369,Shortlands & Park Langley,0.05,0.65,0.06,0.33,3.58,16690.0,0.03,0.11,54.71,0.09,0.19,0.18,0.54,0.39,1318.75
588,588,E05014006,43,19.0,0.0,23.0,1.0,128.67441860465115,2.5348837209302326,0.6444827586206897,182.2325581395349,4.688888888888889,St Mary Cray,0.09,0.48,0.06,0.28,5.71,18647.0,0.05,0.16,143.08,0.11,0.19,0.17,0.53,0.54,1171.72
589,589,E05014007,21,5.0,0.0,16.0,0.0,76.47619047619048,1.6666666666666667,1.2491666666666668,272.42857142857144,4.78,St Paul's Cray,0.11,0.42,0.06,0.27,5.65,16971.0,0.06,0.19,146.46,0.12,0.22,0.14,0.52,0.6,1094.01
590,590,E05014008,11,4.0,0.0,7.0,0.0,94.9090909090909,2.272727272727273,0.6890000000000001,181.0,4.728571428571429,West Wickham,0.05,0.62,0.06,0.23,3.65,14779.0,0.03,0.13,43.21,0.1,0.17,0.22,0.51,0.43,1289.41
591,591,E05014009,177,121.0,0.0,56.0,0.0,155.24858757062148,5.3559322033898304,0.869172932330827,83.89265536723164,4.789907407407407,Balham,0.05,0.73,0.05,0.52,2.13,17456.0,0.03,0.1,130.54,0.1,0.14,0.1,0.66,0.36,1370.65
592,592,E05014010,386,217.0,0.0,167.0,2.0,141.2279792746114,4.0310880829015545,1.3280555555555555,91.54145077720209,4.710438247011952,Battersea Park,0.09,0.54,0.08,0.47,2.64,18942.0,0.04,0.12,132.67,0.11,0.15,0.11,0.63,0.48,1400.0
593,593,E05014011,244,151.0,0.0,93.0,0.0,150.1844262295082,3.60655737704918,0.9357608695652174,97.77049180327867,4.781751824817518,East Putney,0.06,0.67,0.06,0.45,2.54,17182.0,0.03,0.1,77.38,0.1,0.14,0.1,0.66,0.38,1364.97
594,594,E05014012,213,136.0,0.0,76.0,1.0,132.57276995305165,3.403755868544601,1.007628205128205,116.1737089201878,4.694793388429752,Falconbrook,0.1,0.47,0.12,0.54,3.18,12044.0,0.04,0.13,92.88,0.15,0.16,0.08,0.61,0.55,1309.44
595,595,E05014013,135,73.0,0.0,62.0,0.0,110.44444444444444,4.607407407407408,0.9383838383838384,114.0148148148148,4.829390243902439,Furzedown,0.09,0.5,0.09,0.44,3.64,17743.0,0.04,0.13,99.33,0.13,0.18,0.11,0.58,0.52,1273.21
596,596,E05014014,278,221.0,0.0,57.0,0.0,164.03956834532374,3.6546762589928057,0.785560538116592,117.24460431654676,4.825705882352941,Lavender,0.03,0.75,0.05,0.51,2.38,12571.0,0.02,0.08,122.17,0.11,0.13,0.06,0.7,0.33,1385.4
597,597,E05014015,197,166.0,1.0,30.0,0.0,233.507614213198,7.928934010152284,1.1020634920634922,148.26903553299493,4.784673913043478,Nine Elms,0.05,0.63,0.14,0.49,1.96,5462.0,0.02,0.08,42.12,0.14,0.12,0.03,0.71,0.31,1400.0
598,598,E05014016,142,108.0,0.0,33.0,1.0,227.4647887323944,4.21830985915493,0.6108490566037735,88.27464788732394,4.788904109589041,Northcote,0.04,0.72,0.06,0.42,2.15,13339.0,0.02,0.07,48.42,0.09,0.24,0.08,0.59,0.29,1396.27
599,599,E05014017,113,40.0,0.0,71.0,2.0,87.86725663716814,3.150442477876106,0.9152941176470588,123.17699115044248,4.6955,Roehampton,0.11,0.34,0.19,0.49,4.25,19145.0,0.05,0.16,135.17,0.19,0.2,0.1,0.51,0.6,1237.32
600,600,E05014018,325,204.0,0.0,121.0,0.0,147.54461538461538,4.430769230769231,0.8479835390946502,109.92307692307692,4.715511363636363,St Mary's,0.06,0.66,0.06,0.44,2.51,14293.0,0.03,0.1,82.75,0.09,0.13,0.09,0.69,0.36,1379.61
601,601,E05014019,250,151.0,0.0,96.0,3.0,129.248,4.24,1.098324607329843,105.992,4.720068493150685,Shaftesbury & Queenstown,0.08,0.56,0.07,0.49,2.75,15775.0,0.05,0.14,98.58,0.12,0.14,0.09,0.65,0.48,1372.48
602,602,E05014020,105,61.0,0.0,44.0,0.0,121.87619047619047,4.076190476190476,0.7870238095238096,116.86666666666666,4.814385964912281,South Balham,0.06,0.7,0.05,0.5,2.38,10118.0,0.03,0.11,60.46,0.11,0.13,0.09,0.67,0.41,1367.04
603,603,E05014021,247,157.0,0.0,90.0,0.0,164.70445344129556,3.473684210526316,0.8291379310344829,90.51012145748987,4.84015503875969,Southfields,0.05,0.71,0.05,0.43,2.43,12549.0,0.02,0.09,44.29,0.07,0.19,0.09,0.65,0.33,1369.91
604,604,E05014022,191,125.0,3.0,63.0,0.0,175.2931937172775,3.089005235602094,0.7556338028169014,80.01570680628272,4.818640776699029,Thamesfield,0.04,0.73,0.05,0.44,2.4,16315.0,0.02,0.09,119.17,0.09,0.15,0.11,0.65,0.31,1381.78
605,605,E05014023,120,56.0,0.0,63.0,1.0,112.44166666666666,3.8916666666666666,0.7374698795180723,127.125,4.832777777777778,Tooting Bec,0.08,0.6,0.07,0.45,2.96,17011.0,0.03,0.12,83.46,0.12,0.15,0.11,0.62,0.44,1325.83
606,606,E05014024,164,97.0,0.0,67.0,0.0,106.36585365853658,3.3292682926829267,0.802,102.98170731707316,4.765760869565217,Tooting Broadway,0.08,0.54,0.11,0.48,3.27,17303.0,0.04,0.12,219.33,0.13,0.14,0.08,0.65,0.48,1325.83
607,607,E05014025,117,74.0,0.0,43.0,0.0,165.97435897435898,4.410256410256411,0.7371910112359551,99.54700854700856,4.75546875,Trinity,0.05,0.7,0.05,0.49,2.42,10905.0,0.03,0.11,49.46,0.1,0.13,0.1,0.67,0.37,1347.64
608,608,E05014026,113,78.0,0.0,35.0,0.0,153.99115044247787,4.256637168141593,0.8207317073170731,117.52212389380531,4.817164179104478,Wandle,0.07,0.64,0.06,0.42,2.7,10886.0,0.03,0.1,58.92,0.1,0.17,0.08,0.65,0.4,2588.15
609,609,E05014027,162,113.0,0.0,49.0,0.0,163.09259259259258,3.746913580246914,0.6340336134453782,76.11728395061728,4.857058823529412,Wandsworth Common,0.06,0.64,0.08,0.38,2.57,16600.0,0.03,0.12,103.29,0.11,0.17,0.08,0.64,0.35,1348.57
610,610,E05014028,257,173.0,0.0,84.0,0.0,132.34630350194553,3.78988326848249,1.0051231527093596,86.15953307392996,4.786666666666667,Wandsworth Town,0.06,0.67,0.06,0.47,2.64,18075.0,0.03,0.1,154.25,0.1,0.13,0.08,0.69,0.38,1350.44
611,611,E05014029,213,106.0,0.0,104.0,3.0,143.43661971830986,4.690140845070423,0.6733536585365854,116.86854460093896,4.81302752293578,West Hill,0.1,0.51,0.08,0.44,3.51,16791.0,0.04,0.14,64.12,0.12,0.18,0.11,0.59,0.48,1290.72
612,612,E05014030,164,101.0,0.0,62.0,1.0,140.3658536585366,3.5792682926829267,0.938984375,131.02439024390245,4.8378,West Putney,0.08,0.59,0.07,0.43,2.97,16943.0,0.04,0.13,76.17,0.11,0.16,0.14,0.59,0.44,1356.67
613,613,E05014053,44,27.0,0.0,17.0,0.0,122.5,4.5,0.9436666666666668,134.3409090909091,4.465,Abbey,0.14,0.4,0.1,0.66,6.27,3964.0,0.03,0.09,130.29,0.1,0.25,0.05,0.6,0.59,2324.37
614,614,E05014054,26,15.0,0.0,10.0,1.0,102.15384615384616,2.3846153846153846,0.4436842105263158,156.26923076923077,4.490769230769231,Alibon,0.12,0.31,0.1,0.46,7.06,9882.0,0.05,0.13,63.42,0.13,0.23,0.09,0.55,0.61,952.06
615,615,E05014055,32,18.0,0.0,14.0,0.0,102.25,2.15625,0.8455,217.5,4.741333333333333,Barking Riverside,0.11,0.39,0.12,0.48,6.98,10060.0,0.03,0.1,93.62,0.11,0.3,0.03,0.56,0.53,1229.82
616,616,E05014056,20,11.0,0.0,9.0,0.0,110.45,1.9,0.4993333333333333,198.25,4.497777777777777,Beam,0.13,0.3,0.12,0.42,7.55,8359.0,0.04,0.12,70.33,0.14,0.25,0.1,0.51,0.61,835.83
617,617,E05014057,20,14.0,0.0,6.0,0.0,122.8,2.8,0.9516666666666668,185.15,4.79375,Becontree,0.15,0.3,0.11,0.39,5.95,9789.0,0.06,0.14,57.25,0.13,0.25,0.09,0.53,0.63,922.39
618,618,E05014058,24,7.0,0.0,17.0,0.0,76.625,2.1666666666666665,1.19375,189.58333333333331,4.825384615384616,Chadwell Heath,0.13,0.35,0.1,0.38,6.58,13819.0,0.05,0.15,99.17,0.12,0.24,0.12,0.52,0.63,1087.51
619,619,E05014059,23,8.0,0.0,15.0,0.0,113.52173913043478,2.3043478260869565,1.1815,158.1304347826087,4.763846153846154,Eastbrook & Rush Green,0.11,0.38,0.08,0.34,6.24,8752.0,0.05,0.15,46.96,0.12,0.2,0.14,0.54,0.59,1092.13
620,620,E05014060,27,9.0,0.0,18.0,0.0,80.0,4.296296296296297,1.6447058823529412,218.4814814814815,4.708,Eastbury,0.13,0.3,0.12,0.48,6.71,15727.0,0.05,0.14,111.88,0.14,0.24,0.08,0.54,0.66,966.9
621,621,E05014061,50,27.0,0.0,21.0,2.0,112.44,3.14,0.7888235294117647,209.16,4.5905000000000005,Gascoigne,0.13,0.34,0.14,0.55,6.61,10705.0,0.04,0.1,81.46,0.12,0.28,0.05,0.55,0.6,1170.2
622,622,E05014062,20,8.0,0.0,12.0,0.0,81.85,9.85,0.77,151.9,4.730769230769231,Goresbrook,0.13,0.3,0.1,0.43,7.24,13696.0,0.06,0.15,112.46,0.12,0.24,0.1,0.54,0.67,922.39
623,623,E05014063,23,10.0,0.0,13.0,0.0,117.04347826086956,4.652173913043479,1.2661538461538462,274.9130434782609,4.703,Heath,0.12,0.32,0.11,0.42,6.89,9130.0,0.06,0.15,78.88,0.14,0.24,0.09,0.53,0.63,1126.76
624,624,E05014064,27,5.0,0.0,22.0,0.0,68.77777777777777,6.592592592592593,1.0241176470588236,71.33333333333333,4.716666666666667,Longbridge,0.14,0.39,0.13,0.43,5.77,13311.0,0.04,0.12,77.33,0.15,0.21,0.1,0.54,0.58,1092.13
625,625,E05014065,26,12.0,0.0,13.0,1.0,93.1153846153846,5.269230769230769,1.3710526315789473,138.80769230769232,4.727692307692307,Mayesbrook,0.13,0.31,0.11,0.46,6.77,15610.0,0.05,0.13,89.38,0.14,0.25,0.08,0.53,0.64,1069.04
626,626,E05014066,58,27.0,0.0,30.0,1.0,94.72413793103448,5.120689655172414,0.9302127659574468,188.6379310344828,4.6628125,Northbury,0.16,0.29,0.13,0.58,6.91,13201.0,0.04,0.11,146.33,0.13,0.25,0.06,0.56,0.64,929.81
627,627,E05014067,22,10.0,0.0,12.0,0.0,87.54545454545455,4.818181818181818,1.539375,151.36363636363637,4.796153846153846,Parsloes,0.13,0.3,0.1,0.44,6.57,15166.0,0.06,0.15,91.88,0.13,0.23,0.1,0.54,0.67,872.93
628,628,E05014068,11,6.0,0.0,5.0,0.0,120.0909090909091,2.4545454545454546,1.02,248.3636363636364,4.4625,Thames View,0.16,0.3,0.12,0.46,6.7,5647.0,0.05,0.14,46.75,0.14,0.25,0.07,0.54,0.64,931.03
629,629,E05014069,23,14.0,0.0,9.0,0.0,122.08695652173913,3.3043478260869565,1.0553333333333332,174.7826086956522,4.541666666666667,Valence,0.14,0.31,0.1,0.39,6.24,15242.0,0.06,0.16,97.96,0.12,0.25,0.09,0.54,0.66,897.66
630,630,E05014070,33,16.0,0.0,17.0,0.0,102.3030303030303,2.9393939393939394,0.9196296296296296,170.93939393939394,4.57375,Village,0.13,0.31,0.1,0.44,7.21,12643.0,0.05,0.14,99.71,0.12,0.25,0.1,0.53,0.64,2211.39
631,631,E05014071,29,15.0,0.0,14.0,0.0,130.82758620689654,3.310344827586207,0.51625,196.0,4.497999999999999,Whalebone,0.11,0.37,0.1,0.43,6.38,14211.0,0.04,0.11,94.25,0.12,0.26,0.08,0.54,0.55,961.34
632,632,E05014072,85,37.0,0.0,48.0,0.0,87.37647058823529,4.176470588235294,0.8227868852459016,228.43529411764703,4.650212765957447,Abbey Wood,0.13,0.35,0.1,0.49,6.37,17425.0,0.05,0.15,128.33,0.12,0.23,0.1,0.55,0.61,1051.64
633,633,E05014073,129,81.0,0.0,48.0,0.0,124.84496124031008,4.364341085271318,1.0233636363636365,114.12403100775194,4.818723404255319,Blackheath Westcombe,0.06,0.65,0.06,0.46,3.2,14973.0,0.04,0.15,82.04,0.08,0.17,0.15,0.6,0.42,1299.17
634,634,E05014074,57,36.0,0.0,21.0,0.0,107.28070175438596,4.9298245614035086,0.977560975609756,114.70175438596492,4.727714285714286,Charlton Hornfair,0.1,0.48,0.08,0.47,4.15,12535.0,0.05,0.14,64.96,0.1,0.21,0.1,0.59,0.51,1082.71
635,635,E05014075,40,19.0,0.0,21.0,0.0,113.5,4.95,1.2506451612903229,163.35,4.635416666666667,Charlton Village & Riverside,0.12,0.42,0.09,0.5,4.47,10301.0,0.05,0.17,86.88,0.13,0.19,0.12,0.56,0.58,1143.52
636,636,E05014076,174,110.0,6.0,57.0,1.0,138.9655172413793,4.862068965517241,1.1542957746478872,131.04597701149424,4.795486725663717,East Greenwich,0.07,0.61,0.08,0.52,2.92,14420.0,0.04,0.13,109.17,0.1,0.16,0.08,0.66,0.41,1342.71
637,637,E05014077,39,20.0,0.0,18.0,1.0,98.0,6.205128205128205,0.7960714285714285,156.69230769230768,4.815,Eltham Page,0.12,0.37,0.09,0.4,5.06,9942.0,0.06,0.18,61.0,0.13,0.2,0.12,0.55,0.61,1105.84
638,638,E05014078,23,9.0,0.0,14.0,0.0,82.17391304347827,5.173913043478261,0.7384210526315789,200.56521739130437,4.726428571428571,Eltham Park & Progress,0.07,0.56,0.05,0.36,3.9,10433.0,0.04,0.15,40.79,0.09,0.2,0.17,0.54,0.48,1075.37
639,639,E05014079,47,26.0,0.0,20.0,1.0,132.61702127659575,5.425531914893617,0.9678125,150.4468085106383,4.788214285714285,Eltham Town & Avery Hill,0.07,0.5,0.1,0.38,4.7,15517.0,0.05,0.15,132.79,0.13,0.18,0.17,0.52,0.51,1103.86
640,640,E05014080,82,41.0,0.0,41.0,0.0,111.0609756097561,3.402439024390244,1.2196969696969695,103.7439024390244,4.7627906976744185,Greenwich Creekside,0.07,0.56,0.16,0.58,2.97,11199.0,0.03,0.11,88.79,0.17,0.15,0.04,0.64,0.39,1316.88
641,641,E05014081,137,97.0,0.0,39.0,1.0,126.3868613138686,2.9051094890510947,0.9406422018348624,95.5985401459854,4.698352941176471,Greenwich Park,0.07,0.59,0.12,0.52,2.95,10355.0,0.04,0.13,114.46,0.13,0.15,0.1,0.62,0.42,1293.27
642,642,E05014082,159,105.0,0.0,53.0,1.0,149.44025157232704,4.289308176100629,1.0741935483870966,118.28301886792453,4.758130841121496,Greenwich Peninsula,0.06,0.63,0.1,0.64,3.29,11484.0,0.03,0.09,178.29,0.12,0.17,0.03,0.68,0.35,1348.32
643,643,E05014083,53,21.0,0.0,32.0,0.0,86.41509433962264,1.981132075471698,1.2002702702702703,138.64150943396226,4.597333333333333,Kidbrooke Park,0.1,0.47,0.08,0.39,4.73,10149.0,0.05,0.16,59.08,0.12,0.18,0.13,0.57,0.54,1123.69
644,644,E05014084,25,17.0,0.0,8.0,0.0,118.16,4.16,0.8372222222222222,148.0,4.7925,Kidbrooke Village & Sutcliffe,0.09,0.6,0.06,0.5,3.63,5940.0,0.04,0.13,39.38,0.08,0.18,0.1,0.64,0.41,1285.89
645,645,E05014085,26,9.0,0.0,16.0,1.0,68.73076923076923,6.461538461538462,1.1576190476190475,152.03846153846155,4.828125,Middle Park & Horn Park,0.12,0.4,0.08,0.37,5.14,9756.0,0.06,0.19,71.0,0.12,0.23,0.13,0.52,0.61,1097.25
646,646,E05014086,46,24.0,0.0,22.0,0.0,132.47826086956522,8.58695652173913,0.8091666666666667,171.82608695652175,4.811764705882353,"Mottingham, Coldharbour & New Eltham",0.09,0.48,0.06,0.35,4.6,14525.0,0.05,0.16,71.04,0.11,0.19,0.16,0.54,0.51,1070.81
647,647,E05014087,82,29.0,0.0,52.0,1.0,93.6829268292683,3.890243902439024,0.9254901960784314,153.73170731707316,4.70775,Plumstead & Glyndon,0.16,0.31,0.11,0.57,6.18,21764.0,0.05,0.14,156.75,0.12,0.2,0.1,0.58,0.63,1023.22
648,648,E05014088,63,22.0,0.0,41.0,0.0,86.63492063492063,3.1904761904761907,1.0482608695652174,210.7619047619048,4.737027027027027,Plumstead Common,0.1,0.42,0.08,0.44,5.46,15598.0,0.05,0.16,91.79,0.11,0.2,0.13,0.56,0.56,1019.58
649,649,E05014089,42,24.0,0.0,18.0,0.0,109.1904761904762,3.095238095238096,0.847,138.73809523809524,4.666399999999999,Shooters Hill,0.11,0.45,0.09,0.46,5.19,11881.0,0.04,0.14,79.71,0.11,0.21,0.11,0.57,0.54,1097.25
650,650,E05014090,52,24.0,0.0,28.0,0.0,98.98076923076924,4.230769230769231,0.7476315789473684,245.67307692307693,4.608214285714285,Thamesmead Moorings,0.13,0.34,0.12,0.49,6.89,12408.0,0.05,0.14,98.25,0.13,0.25,0.07,0.55,0.62,1004.71
651,651,E05014091,141,79.0,0.0,62.0,0.0,113.63829787234044,5.23404255319149,0.8370967741935483,193.09929078014184,4.596060606060606,West Thamesmead,0.14,0.37,0.08,0.5,6.19,11807.0,0.04,0.14,91.38,0.15,0.21,0.05,0.59,0.56,1070.81
652,652,E05014092,193,132.0,0.0,61.0,0.0,137.03626943005182,4.497409326424871,0.9527407407407408,155.09326424870466,4.699081632653061,Woolwich Arsenal,0.08,0.56,0.08,0.66,4.67,12220.0,0.03,0.11,201.75,0.11,0.15,0.05,0.69,0.43,1296.22
653,653,E05014093,92,56.0,0.0,35.0,1.0,106.17391304347828,2.5,0.9403076923076924,193.82608695652172,4.549130434782609,Woolwich Common,0.13,0.37,0.11,0.53,5.7,13056.0,0.05,0.13,117.75,0.14,0.21,0.08,0.57,0.59,1192.25
654,654,E05014094,68,36.0,0.0,29.0,3.0,119.1029411764706,3.235294117647059,1.0968888888888888,184.94117647058823,4.720526315789473,Woolwich Dockyard,0.15,0.34,0.11,0.56,6.08,11377.0,0.06,0.15,76.21,0.13,0.22,0.08,0.57,0.64,1056.93
655,655,E05014095,323,205.0,0.0,118.0,0.0,115.39318885448915,3.4643962848297214,0.8453875968992248,70.63467492260062,4.756464646464647,Brixton Acre Lane,0.08,0.61,0.06,0.55,2.55,15266.0,0.04,0.14,158.88,0.14,0.09,0.07,0.7,0.47,1333.79
656,656,E05014096,208,112.0,0.0,96.0,0.0,105.76442307692308,4.475961538461538,0.8879518072289156,96.0576923076923,4.75968,Brixton North,0.12,0.42,0.11,0.58,3.62,16198.0,0.05,0.14,150.25,0.15,0.14,0.07,0.64,0.59,1281.7
657,657,E05014097,254,146.0,0.0,107.0,1.0,114.94488188976378,4.003937007874016,0.8250485436893205,78.22834645669292,4.815403726708074,Brixton Rush Common,0.08,0.54,0.08,0.57,3.3,14596.0,0.04,0.13,94.17,0.12,0.16,0.07,0.65,0.51,1273.82
